url,price,city,neighbourhood,bedrooms,bathrooms,surface_area,property_type,latitude,longitude,description,furnished,property_mortgaged,lister_type,facade,building_age
https://bahu.ly/en/offers-details/residential-for-sale/home-practical-design-village-housing-948a802a,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/apartments-under-construction-al-saraj-4646095b,"290,000 LYD",Tripoli,Al Serraj,3,3,164 sqm,Apartment,32.8219063,13.0760273,"Al-Khulan Real Estate Marketing Company presents a special offer for semi-finished apartments under construction for sale in Al-Saraj area, at reasonable prices and in a prime location near all services.
Location: Al-Saraj - Livestock Road, near Al-Sahaba Mosque and Al-Ma'rifa School
Building: 3 floors, one apartment per floor
All floors available
Area of each apartment:
First floor: 164 m (with private entrance)
Each apartment consists of:
Men's reception hall with bathroom
Living room
Kitchen
Master bedroom with bathroom
2 additional bedrooms
Bathroom
Balcony
Skylights
Note:
The company's commission is 1% from the buyer.
Distinctive apartments in a prime location and with a practical design, suitable for living and investment.
Apartment prices:
First floor: 290,000 dinars
For inquiries or more information, please contact us via phone or WhatsApp.",0,0,Owner,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/apartments-under-construction-al-saraj-fb48764c,"280,000 LYD",Tripoli,Al Serraj,3,3,166 sqm,Apartment,32.8219063,13.0760273,"Al-Khulan Real Estate Marketing Company presents a special offer for semi-finished apartments under construction for sale in Al-Saraj area, at reasonable prices and in a prime location near all services.
Location: Al-Saraj - Al-Mawashi Road, near Al-Sahaba Mosque and Al-Ma'rifa School
Building: 3 floors, one apartment per floor
All floors available
Area of each apartment:
Second floor: 166 m
Each apartment consists of:
Men's reception hall with bathroom
Living room
Kitchen
Master bedroom with bathroom
2 additional bedrooms
Bathroom
Balcony
Skylights
Note:
The company's commission is 1% from the buyer.
Distinctive apartments in a prime location and with a practical design, suitable for living and investment.
Apartment price:
Second floor: 280,000
For inquiries or more information, please contact us via phone or WhatsApp.",0,0,Owner,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/apartments-under-construction-al-saraj-d054f40a,"270,000 LYD",Tripoli,Al Serraj,3,3,155 sqm,Apartment,32.8219063,13.0760273,"Al-Khulan Real Estate Marketing Company presents a special offer for semi-finished apartments under construction for sale in Al-Saraj area, at reasonable prices and in a prime location near all services.
Location: Al-Saraj - Al-Mawashi Road, near Al-Sahaba Mosque and Al-Ma'rifa School
Building: 3 floors, one apartment per floor
All floors available
Area of each apartment:
Third floor: 155 m
Each apartment consists of:
Men's reception hall with bathroom
Living room
Kitchen
Master bedroom with bathroom
2 additional bedrooms
Bathroom
Balcony
Skylights
Note:
The company's commission is 1% from the buyer.
Distinctive apartments in a prime location and with a practical design, suitable for living and investment.
Apartment prices:
Third floor: 270,000
For inquiries or more information, please contact us via phone or WhatsApp.",0,0,Owner,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/apartment-for-sale-zawiyat-al-dahmani-92b622a1,,Tripoli,Zawiyat Al-Dahmani,3,1,N/A,Apartment,32.89541054828323,13.203731802115275,"Hassan Real Estate Marketing presents a distinguished apartment for sale.
Location: Zawiyat Al-Dahmani (Italian Plaza Street)
Prime Location:
Near Al-Mahari Hotel
Steps from the Corniche
Opposite Al-Assal Sweets
Directly next to the American Embassy
A street recently renovated in 2025 with excellent infrastructure
Consists of:
Bedrooms
Bathroom
Kitchen
Living Room
Hall
Property Features:
The apartment is located on the ground floor
With a spacious basement directly connected to the apartment
Quiet and upscale location, close to all essential services
Additional Information:
The property is ready for occupancy or investment, according to the buyer's preference.
For inquiries or more information, please contact Hassan Real Estate Marketing.",0,0,Owner,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/--203a93aa,"800,000 LYD",Tripoli,Al Serraj,4,5,230 sqm,Villa,32.8219063,13.0760273,"من قلب منطقة السراج عرض فيلا دورين وملحـق ومسبح #للبيــع ""هيكل نص تشطيب"" ولو تبيه مشطب مافيش مشكلة نشطبولك على حسب اختيارك وذوقك ✨️✨️
✅️مساحة الارض : 230 متر² بواجهة لا تقل عن 24م
✅️مسقوف بناء : 470 متر²

#السعــر
 نص تشطيب 👈👈 800 الف دينـــار.
 تشطيب تام 👈👈 مليون و200 الف دينــار. 

🚨ملاحظة :
أسعار الفيلات الجديده وتشطيب تام في نفس المقسم ونفس مساحة الأرض والمسقوف تبدء من مليون و 550الف الى المليون و 850 ألف على حسب التشطيبات 

📍السراج / طريق مواشي واللحوم ، بالقرب من سوق الزاد النافع ، مقسم سكني معبد وهادئ وبالقرب من المسجد🕌
091-3049796 
 WhatsApp",0,0,Owner,N/A,0
https://bahu.ly/en/offers-details/residential-for-sale/villa-two-floors-baloun-817f5d1a,"4,500,000 LYD",Benghazi,Baloun,7 +,6,600 sqm,Villa,32.0656762,20.0836775,"Zilal Real Estate Services offers you a villa for sale in a prime area.
Location: Baloun - near Bouhajar Sweets
Area:
Land area: 600 square meters
Roof area: 300 square meters
The villa consists of:
Ground floor:
4 rooms
3 bathrooms
Kitchen
Second floor:
4 rooms
3 bathrooms
Kitchen
Additional information:
The building is not deluxe, with sweets and stone finishing.
Asking price: 4.5 million dinars
For inquiries or more information, please contact Zilal Real Estate Services via phone or WhatsApp.",0,0,Owner,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/apartment-corridor-and-storage-al-nawaqiyah-05fba67c,,Benghazi,Shabna,2,2,125 sqm,Apartment,32.1513625,20.1461094,"Al-Joudah Real Estate Office presents a special offer for a ready-to-move-in apartment – in Ras Ali, Benghazi
Location: Benghazi – Ras Ali Street, the building directly on the asphalt
Area: 125 square meters
Floor: Third
The apartment consists of:
Two bedrooms
A square room with its own bathroom
Spacious living room
Large bathroom
Kitchen
Balcony
Corridor and storage
Additional information:
(2) skylights for ventilation and lighting
Apartment door is armored
Procedures: Ready-to-move-in
For inquiries or more information, please contact us via phone or WhatsApp.",0,0,Agent,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/apartment-second-floor-al-saraj-538126dc,,Tripoli,Al Serraj,3,3,180 sqm,Apartment,32.8219063,13.0760273,"Al-Manazel Luxury Real Estate offers you a unique opportunity to own an apartment on the second floor of a villa, with modern, luxurious finishes for 2025, in a strategic location close to all amenities.
Location: Al-Saraj - near Al-Sahaba Mosque, on a fully paved street, close to schools, mosques, and public services.
Roof area: 180 square meters
Apartment details:
Men's reception hall with bathroom
Living room
Kitchen
Master bedroom
Two additional rooms
Two bathrooms
Additional features:
Modern, luxurious finishes
Close to all amenities
Company commission:
1% of the property's sale value
For inquiries or more information, please contact us via phone or WhatsApp.",0,0,Owner,N/A,0
https://bahu.ly/en/offers-details/residential-for-sale/apartment-ground-floor-tablino-0b0c5baa,,Benghazi,Tabalino,4,5,220 sqm,Apartment,32.0766476,20.058366,"Al Naseem Tablino Real Estate Investment presents a special offer for a spacious apartment with high-quality finishing and luxurious features, suitable for luxury living.
Location: Tablino
Ground floor, apartment with private entrance
Apartment area: 220 square meters
Details:
4 excellent-sized bedrooms, each with a private bathroom
Large square living room
Balcony
MDF kitchen
4 bathrooms
Additional information:
Excellent ventilation in all rooms
5 air conditioners inside the apartment
Full chipboard walls
Full gypsum board
60 x 120 Spanish porcelain tiles
Excellent setback area
Main sewerage access
Modern elevator
High-quality Turkish doors
River water line
Special window protection
For inquiries or more information, please contact us via phone or WhatsApp",0,0,Owner,N/A,0
https://bahu.ly/en/offers-details/residential-for-sale/house-two-floors-al-salam-district-7885616a,,Benghazi,Hay Es Salem,7 +,6,600 sqm,House,32.1422308,20.118664,"Rasiyat Al Majd Real Estate Investment Company offers you a unique opportunity to own a luxury home in Al Salam District, behind Omar Ibn Al Khattab Mosque. It is located in a prime location close to services and main roads, and is suitable for family living.
Location: Al Salam District - Behind Omar Ibn Al Khattab Mosque
Land Area: 600 m²
Covered Area: 400 m²
Number of Floors: Two
The villa consists of:
Ground Floor:
Two apartments that can be converted into one large house
Spacious house
Upper Floor: 
Two apartments, each consisting of:
3 bedrooms
2 bathrooms
Square room
Kitchen
Additional Features:
Excellent location close to services and main roads
Suitable for family living
For inquiries or more information, please contact us via phone or WhatsApp",0,0,Owner,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/villa-two-floors-and-annex-al-sarraj-ddb8b48e,,Tripoli,Al Serraj,6,5,220 sqm,Villa,32.8219063,13.0760273,"Al-Khulan Real Estate Marketing Company presents a special offer for sale. This two-story villa and an annex within the residential plan.
Location: Al-Sarraj - beginning of the livestock road, near Al-Mashtal Island and Eleanor Sweets
Land area: 220 square meters
Total covered area: 540 square meters
Modern finishing 2025
The villa consists of:
Two floors and an annex within the residential plan
The villa consists of:
First floor:
Men's reception hall with bathroom
Women's reception hall
Living room
Kitchen
Bathroom
Swimming pool
Indoor garden
Second floor:
Master bedroom with bathroom and balcony
Excellent living room
Service kitchen
2 bedrooms
Bathroom
Balcony
Annex:
Bedroom
Bathroom
Service kitchen
Living room
Excellent terrace
Villa benefits:
Water well
Located on a 12-meter-wide street
Within the plan
Marble floors
Land ownership with a real estate certificate and all legal procedures are in order
Swimming pool
Modern residential division Fully equipped
Close to all services and shops
For inquiries or more information, please contact us via phone or WhatsApp",0,0,Owner,N/A,0
https://bahu.ly/en/offers-details/residential-for-sale/apartments-semi-finished-al-saraj-2e8d3c7b,"280,000 LYD",Tripoli,Al Serraj,2,2,145 sqm,Apartment,32.8219063,13.0760273,"Al-Khulan Real Estate Marketing Company presents a special offer for semi-finished apartments for sale in a prime location in Al-Saraj, close to all services. You can purchase the apartments individually or the entire building.
Details:
Address: Al-Saraj - Al-Mawashi Road, near Al-Sahaba Mosque and Al-Ma'rifa School
Number of floors in the building: 3 floors, each floor containing an apartment
Area of each apartment:
First floor: 145 square meters
Each apartment consists of:
Men's reception hall with bathroom
Living room
Kitchen
Two bedrooms
Bathroom
Balcony
Skylight
Additional information:
(Features a private entrance)
Note: The company's commission is 1% of the buyer's income.
First floor: 280,000 Libyan dinars
For inquiries or more details, please contact Al-Khulan Real Estate Marketing Company.",0,0,Owner,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/apartments-semi-finished-al-saraj-ebef804d,"300,000 LYD",Tripoli,Al Serraj,2,2,150 sqm,Apartment,32.8219063,13.0760273,"Al-Khulan Real Estate Marketing Company presents a special offer for semi-finished apartments for sale in a prime location in Al-Saraj, close to all services. You can purchase the apartments individually or the entire building.
Details:
Address: Al-Saraj - Al-Mawashi Road, near Al-Sahaba Mosque and Al-Ma'rifa School
Number of floors in the building: 3, each floor containing an apartment
Area of each apartment:
Second floor: 150 square meters
Each apartment consists of:
Men's reception hall with bathroom
Living room
Kitchen
Two bedrooms
Bathroom
Balcony
Skylight
Additional information:
(Features three bedrooms)
Note: The company's commission is 1% of the buyer's income.
Second floor: 300,000 Libyan dinars
For inquiries or more details, please contact Al-Khulan Real Estate Marketing Company.",0,0,Owner,N/A,N/A
