price,location,city,neighborhood,bedrooms,bathrooms,furnished?,surface_area,land_area,number_of_floors,building_age,facade,property_mortgaged?,lister_type,payment_method,category,subcategory,floor,reference_id,main_amenities,nearby,additional_amenities,property_status,country,real_estate_type,zoned_for
9999.0,"https://www.google.com/maps/search/?api=1&query=32.827942,13.381835&zoom=15",Tripoli,Janzour,More Than 6 Bedrooms,4 Bathrooms,Furnished,600 meter square,700 meter square,2 Floors,6 - 9 years,Northern,No,Landlord,Cash,Property For Sale,Villas for Sale,,0922848506,,,,,,,
450000.0,"https://www.google.com/maps/search/?api=1&query=32.817046,13.456889&zoom=15",Tripoli,Tajura,3 Bedrooms,3 Bathrooms,Unfurnished,174 meter square,452 meter square,1 Floor,Under Construction,Southern,No,Landlord,Cash,Property For Sale,Homes for Sale,,,Balcony,Mosque,,,,,
2000000.0,"https://www.google.com/maps/search/?api=1&query=32.804119,13.008406&zoom=15",Tripoli,Al-Seyaheyya,,,,,,,,,No,Landlord,Cash,Property For Sale,Foreign Real Estate for Sale,,,,Restaurant,,Complete,Libya,Commercial,
330000.0,"https://www.google.com/maps/search/?api=1&query=32.813641,13.381266&zoom=15",Tripoli,Souq Al-Juma'a,5 Bedrooms,5 Bathrooms,Unfurnished,400 meter square,250 meter square,2 Floors,1 - 5 years,Northeast,No,Agent,Cash,Property For Sale,Villas for Sale,,,,,,,,,
5000.0,,Tripoli,Wadi Al-Rabi,1 Bedroom,One Bathroom,Unfurnished,70 meter square,400 meter square,,1 - 5 years,Southern,No,Landlord,Cash,Property For Sale,Farms & Chalets for Sale,,,Installed Kitchen,,BBQ Area,,,,
1800000.0,"https://www.google.com/maps/search/?api=1&query=32.672401,13.197833&zoom=15",Benghazi,Tabalino,More Than 6 Bedrooms,4 Bathrooms,Unfurnished,340 meter square,510 meter square,1 Floor,Under Construction,Western,No,Landlord,Cash,Property For Sale,Villas for Sale,,,,,,,,,
120000.0,"https://www.google.com/maps/search/?api=1&query=32.618603,13.263501&zoom=15",Tripoli,Gorje,More Than 6 Bedrooms,More Than 6 Bathrooms,Furnished,600 meter square,500 meter square,3 Floors,10 - 19 years,Northeast,No,Landlord,Cash,Property For Sale,Villas for Sale,,,,,,,,,
80000.0,"https://www.google.com/maps/search/?api=1&query=32.079082,20.058143&zoom=15",Tripoli,Al-Kremiah,3 Bedrooms,2 Bathrooms,Unfurnished,125 meter square,,,Under Construction,Northern,No,Landlord,Cash,Property For Sale,Apartments for Sale,First Floor,,,,,,,,
30000.0,"https://www.google.com/maps/search/?api=1&query=32.854225,13.147929&zoom=15",Benghazi,Dubai Road,More Than 6 Bedrooms,2 Bathrooms,Unfurnished,600 meter square,750 meter square,2 Floors,6 - 9 years,Northern,Yes,Agent,Cash,Property For Sale,Villas for Sale,,.,,School,,,,,
140000.0,"https://www.google.com/maps/search/?api=1&query=32.759988,13.098468&zoom=15",Tripoli,Al-Sabaa,More Than 6 Bedrooms,4 Bathrooms,Unfurnished,800 meter square,400 meter square,3 Floors,0 - 11 months,Northern,No,Agent,Cash,Property For Sale,Villas for Sale,,414,,,,,,,
10500000.0,"https://www.google.com/maps/search/?api=1&query=32.08247,20.106749&zoom=15",Tripoli,Ain Zara,More Than 6 Bedrooms,3 Bathrooms,Semi Furnished,480 meter square,1400 meter square,2 Floors,0 - 11 months,Western,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
1800000.0,"https://www.google.com/maps/search/?api=1&query=32.856098,13.262019&zoom=15",Benghazi,Al-Sayeda A'esha,2 Bedrooms,2 Bathrooms,Unfurnished,130 meter square,,,0 - 11 months,Southeast,No,Landlord,Cash,Property For Sale,Apartments for Sale,Ground Floor,,Balcony,,,,,,
1000000.0,,Tripoli,Hai Alandalus,More Than 6 Bedrooms,4 Bathrooms,Unfurnished,450 meter square,500 meter square,3 Floors,20+ years,Northern,No,Agent,Cash,Property For Sale,Villas for Sale,,,,,,,,,
245000.0,,Tripoli,Bin Ashour,5 Bedrooms,2 Bathrooms,Unfurnished,210 meter square,,,0 - 11 months,Northern,No,Agent,Cash,Property For Sale,Apartments for Sale,Third Floor,142,,,,,,,
5500000.0,"https://www.google.com/maps/search/?api=1&query=32.874686,13.128665&zoom=15",Tripoli,Bin Ashour,4 Bedrooms,2 Bathrooms,Unfurnished,185 meter square,,,0 - 11 months,Northern,No,Agent,Cash,Property For Sale,Apartments for Sale,Third Floor,152,,,,,,,
1600000.0,,Tripoli,Hay Demsheq,4 Bedrooms,2 Bathrooms,Unfurnished,210 meter square,,,0 - 11 months,Northern,No,Agent,Cash,Property For Sale,Apartments for Sale,First Floor,232,,,,,,,
900000.0,,Tripoli,Al-Serraj,3 Bedrooms,3 Bathrooms,Unfurnished,350 meter square,,,1 - 5 years,,No,Agent,Cash,Property For Sale,Apartments for Sale,First Floor,,,,,,,,
1300000.0,,Gharyan,Other,3 Bedrooms,2 Bathrooms,Unfurnished,220 meter square,900 meter square,1 Floor,10 - 19 years,Western,Yes,Landlord,Cash,Property For Sale,Homes for Sale,,,,,Garden,,,,
400000.0,,Gharyan,Other,3 Bedrooms,2 Bathrooms,Unfurnished,220 meter square,900 meter square,1 Floor,10 - 19 years,Western,Yes,Landlord,Cash,Property For Sale,Homes for Sale,,,Balcony,,Garden,,,,
300000.0,"https://www.google.com/maps/search/?api=1&query=32.171795,13.018412&zoom=15",Tripoli,Souq Al-Juma'a,More Than 6 Bedrooms,More Than 6 Bathrooms,Furnished,1180 meter square,320 meter square,4 Floors,0 - 11 months,Northeast,No,Landlord,Cash,Property For Sale,Villas for Sale,,20122024,,,,,,,
300000.0,,Tripoli,Al-Jabs,4 Bedrooms,3 Bathrooms,Furnished,230 meter square,,,1 - 5 years,,No,Landlord,Cash,Property For Sale,Apartments for Sale,Ground Floor,,,,,,,,
4700000.0,"https://www.google.com/maps/search/?api=1&query=32.889192,13.234209&zoom=15",Benghazi,Kuwayfiyah,4 Bedrooms,3 Bathrooms,Unfurnished,220 meter square,500 meter square,1 Floor,Under Construction,Eastern,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
400000.0,,Tripoli,Al-Hadba Al-Khadra,More Than 6 Bedrooms,3 Bathrooms,Unfurnished,160 meter square,160 meter square,2 Floors,10 - 19 years,Eastern,No,Landlord,Cash,Property For Sale,Homes for Sale,,0914178124,,,Storage,,,,
175000.0,,Benghazi,Al-Faqa'at,3 Bedrooms,2 Bathrooms,Unfurnished,168 meter square,400 meter square,1 Floor,Under Construction,Western,No,Agent,Cash,Property For Sale,Villas for Sale,,09100000000,,,,,,,
550000.0,"https://www.google.com/maps/search/?api=1&query=32.80839,13.23989&zoom=15",Benghazi,Shabna,,,,700 meter square,700 meter square,3 Floors,10 - 19 years,Eastern,No,Landlord,Cash,Property For Sale,Whole Building for Sale,,,,,,Complete,,,
285000.0,"https://www.google.com/maps/search/?api=1&query=32.011336,20.021449&zoom=15",Tripoli,Tajura,3 Bedrooms,3 Bathrooms,Unfurnished,150 meter square,,,1 - 5 years,Southeast,No,Agent,Cash,Property For Sale,Apartments for Sale,Fifth Floor,,Balcony,,,,,,
7500.0,,Tripoli,Al-Nofliyen,,,,,,,,,No,Agent,Cash,Property For Sale,Foreign Real Estate for Sale,,,,,,Complete,Malta,Apartment,
250000.0,"https://www.google.com/maps/search/?api=1&query=32.826134,13.381911&zoom=15",Tripoli,Al-Serraj,3 Bedrooms,2 Bathrooms,Unfurnished,142 meter square,,,0 - 11 months,Eastern,No,Landlord,Cash,Property For Sale,Apartments for Sale,Ground Floor,,,,,,,,
10000.0,,Tripoli,Al-Serraj,4 Bedrooms,3 Bathrooms,Unfurnished,130 meter square,,,Under Construction,,No,Agent,Installments,Property For Sale,Apartments for Sale,First Floor,,Balcony,,Garage Parking,,,,
3500000.0,"https://www.google.com/maps/search/?api=1&query=32.811981,13.013561&zoom=15",Tripoli,Alfornaj,More Than 6 Bedrooms,2 Bathrooms,Furnished,240 meter square,,,Under Construction,Northwest,No,Agent,Cash,Property For Sale,Apartments for Sale,First Floor,,,,,,,,
950000.0,"https://www.google.com/maps/search/?api=1&query=32.827942,13.381835&zoom=15",Tripoli,Bin Ashour,3 Bedrooms,2 Bathrooms,Unfurnished,145 meter square,,,0 - 11 months,,No,Agent,Cash,Property For Sale,Apartments for Sale,Third Floor,1,Balcony,,,,,,
500000.0,"https://www.google.com/maps/search/?api=1&query=32.81859,13.078892&zoom=15",Tripoli,Gharghour,More Than 6 Bedrooms,More Than 6 Bathrooms,Unfurnished,500 meter square,1113 meter square,2 Floors,6 - 9 years,Southwest,No,Landlord,Cash,Property For Sale,Villas for Sale,,,,,,,,,
180000.0,"https://www.google.com/maps/search/?api=1&query=32.787236,13.093368&zoom=15",Tripoli,Al-Serraj,More Than 6 Bedrooms,More Than 6 Bathrooms,Furnished,420 meter square,330 meter square,3 Floors,0 - 11 months,Northern,No,Agent,Cash,Property For Sale,Villas for Sale,,,,,,,,,
195000.0,"https://www.google.com/maps/search/?api=1&query=32.808712,13.095301&zoom=15",Tripoli,Airport Road,3 Bedrooms,2 Bathrooms,Unfurnished,170 meter square,705 meter square,2 Floors,0 - 11 months,Northern,No,Landlord,Cash,Property For Sale,Homes for Sale,,١٢,Balcony,,,,,,
780000.0,"https://www.google.com/maps/search/?api=1&query=32.827023,13.24649&zoom=15",Benghazi,Keesh,Studio,One Bathroom,Unfurnished,90 meter square,,,6 - 9 years,Northwest,No,Landlord,Cash,Property For Sale,Apartments for Sale,First Floor,,,,,,,,
700000.0,,Tripoli,Omar Al-Mukhtar Rd,5 Bedrooms,2 Bathrooms,Unfurnished,180 meter square,,,20+ years,Northeast,No,Landlord,Cash,Property For Sale,Apartments for Sale,Second Floor,,Balcony,,,,,,
6000000.0,"https://www.google.com/maps/search/?api=1&query=32.861782,13.166768&zoom=15",Tripoli,Al-Bivio,More Than 6 Bedrooms,4 Bathrooms,Furnished,450 meter square,350 meter square,2 Floors,6 - 9 years,Eastern,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
1200000.0,"https://www.google.com/maps/search/?api=1&query=32.804058,13.042874&zoom=15",Tripoli,Al-Bivio,More Than 6 Bedrooms,5 Bathrooms,Unfurnished,430 meter square,450 meter square,2 Floors,Under Construction,Northern,No,Agent,Cash,Property For Sale,Villas for Sale,,,,,,,,,
450000.0,"https://www.google.com/maps/search/?api=1&query=32.725006,13.137152&zoom=15",Tripoli,Ghut Shaal,Studio,One Bathroom,Furnished,80 meter square,,,Under Construction,Northern,No,Landlord,,Property For Sale,Apartments for Sale,Third Floor,,,,,,,,
250000.0,,Zawiya,Western Zawiya,3 Bedrooms,2 Bathrooms,Unfurnished,175 meter square,5400 meter square,,1 - 5 years,Northern,No,Landlord,,Property For Sale,Farms & Chalets for Sale,,,,,Garage Parking,,,,
500000.0,"https://www.google.com/maps/search/?api=1&query=32.844912,13.156233&zoom=15",Benghazi,Qawarsheh,More Than 6 Bedrooms,3 Bathrooms,Unfurnished,265 meter square,1000 meter square,1 Floor,1 - 5 years,,No,Agent,Cash,Property For Sale,Villas for Sale,,,,,,,,,
2500000.0,"https://www.google.com/maps/search/?api=1&query=32.850155,13.308809&zoom=15",Tripoli,Al-Hashan,4 Bedrooms,3 Bathrooms,Unfurnished,235 meter square,,,0 - 11 months,Northwest,No,Agent,Cash,Property For Sale,Apartments for Sale,First Floor,,,,,,,,
1400000.0,,Tripoli,Al-Shok Rd,More Than 6 Bedrooms,3 Bathrooms,Unfurnished,220 meter square,,,Under Construction,,No,Landlord,Cash,Property For Sale,Apartments for Sale,Sixth floor,,,,,,,,
100405.0,"https://www.google.com/maps/search/?api=1&query=32.832649,13.077151&zoom=15",Benghazi,Al Hawary,More Than 6 Bedrooms,5 Bathrooms,Unfurnished,450 meter square,740 meter square,2 Floors,0 - 11 months,Southwest,Yes,Agent,Cash,Property For Sale,Villas for Sale,,44,,,Garden,,,,
580000.0,"https://www.google.com/maps/search/?api=1&query=32.672653,12.774915&zoom=15",Tripoli,Khallet Alforjan,3 Bedrooms,3 Bathrooms,Unfurnished,135 meter square,145 meter square,2 Floors,0 - 11 months,,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
1250000.0,"https://www.google.com/maps/search/?api=1&query=32.031673,20.05048&zoom=15",Tripoli,Khallet Alforjan,3 Bedrooms,3 Bathrooms,Unfurnished,160 meter square,180 meter square,1 Floor,0 - 11 months,,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
1300000.0,,Tripoli,Khallet Alforjan,3 Bedrooms,3 Bathrooms,Unfurnished,175 meter square,200 meter square,1 Floor,0 - 11 months,,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
360000.0,"https://www.google.com/maps/search/?api=1&query=32.826202,13.243443&zoom=15",Tripoli,Al-Bivio,4 Bedrooms,2 Bathrooms,Unfurnished,250 meter square,312 meter square,1 Floor,0 - 11 months,Northern,No,Agent,Cash,Property For Sale,Villas for Sale,,1122,,,,,,,
5500000.0,"https://www.google.com/maps/search/?api=1&query=32.017147,20.119196&zoom=15",Tripoli,Wadi Al-Rabi,3 Bedrooms,One Bathroom,Semi Furnished,100 meter square,13000 meter square,,6 - 9 years,Northern,No,Agent,Cash,Property For Sale,Farms & Chalets for Sale,,131,,,,,,,
220000.0,,Tripoli,Janzour,4 Bedrooms,2 Bathrooms,Unfurnished,150 meter square,,,20+ years,Northern,No,Landlord,Cash,Property For Sale,Apartments for Sale,Fourth Floor,,Balcony,,Garage Parking,,,,
280000.0,,Tripoli,Ain Zara,More Than 6 Bedrooms,More Than 6 Bathrooms,Semi Furnished,220 meter square,500 meter square,3 Floors,10 - 19 years,Northern,No,Landlord,Cash,Property For Sale,Villas for Sale,,,,,,,,,
275000.0,,Tripoli,Al-Bivio,,,,3000 meter square,1000 meter square,5+ floors,1 - 5 years,Northwest,No,Agent,Cash,Property For Sale,Whole Building for Sale,,,,,,Complete,,,
730000.0,,Tripoli,Al-Nofliyen,More Than 6 Bedrooms,5 Bathrooms,Unfurnished,220 meter square,360 meter square,3 Floors,0 - 11 months,,No,Agent,Cash,Property For Sale,Villas for Sale,,19,,,,,,,
1725222.0,,Misrata,Um Shweisha,Studio,One Bathroom,Furnished,100 meter square,850 meter square,1 Floor,1 - 5 years,Northeast,No,Landlord,,Property For Sale,Homes for Sale,,0913445097,,,Garage Parking,,,,
275000.0,"https://www.google.com/maps/search/?api=1&query=32.841705,13.035132&zoom=15",Tripoli,Ain Zara,Studio,One Bathroom,Unfurnished,80 meter square,300 meter square,1 Floor,Under Construction,Northwest,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
1500000.0,"https://www.google.com/maps/search/?api=1&query=32.811478,13.267768&zoom=15",Tripoli,Ain Zara,4 Bedrooms,4 Bathrooms,Unfurnished,300 meter square,200 meter square,2 Floors,0 - 11 months,Eastern,No,Agent,Cash,Property For Sale,Villas for Sale,,,Double Glazed Windows,,,,,,
10500000.0,,Tripoli,Al-Jamahirriyah St,3 Bedrooms,One Bathroom,Semi Furnished,120 meter square,,,20+ years,Northeast,No,Landlord,Cash,Property For Sale,Apartments for Sale,Second Floor,,Balcony,,,,,,
5300000.0,,Tripoli,Janzour,More Than 6 Bedrooms,4 Bathrooms,Unfurnished,500 meter square,500 meter square,2 Floors,1 - 5 years,Eastern,No,Landlord,Cash,Property For Sale,Homes for Sale,,,Balcony,,,,,,
220000.0,"https://www.google.com/maps/search/?api=1&query=32.27243,15.140794&zoom=15",Tripoli,Ain Zara,4 Bedrooms,3 Bathrooms,Furnished,180 meter square,226 meter square,1 Floor,0 - 11 months,Northern,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
80000.0,"https://www.google.com/maps/search/?api=1&query=32.816667,13.266667&zoom=15",Tripoli,Al-Serraj,4 Bedrooms,3 Bathrooms,Unfurnished,210 meter square,,,0 - 11 months,Northern,No,Agent,Cash,Property For Sale,Apartments for Sale,Fourth Floor,,,,,,,,
750000.0,,Tripoli,Ain Zara,4 Bedrooms,3 Bathrooms,Unfurnished,200 meter square,205 meter square,1 Floor,1 - 5 years,Northeast,No,Landlord,Cash,Property For Sale,Homes for Sale,,0000,Balcony,,,,,,
460000.0,"https://www.google.com/maps/search/?api=1&query=32.703148,13.147227&zoom=15",Tripoli,Khalatat St,4 Bedrooms,2 Bathrooms,Semi Furnished,180 meter square,,,1 - 5 years,Northeast,No,Agent,Cash,Property For Sale,Apartments for Sale,First Floor,,,,,,,,
18585.0,"https://www.google.com/maps/search/?api=1&query=32.820374,13.025355&zoom=15",Tripoli,Al-Bivio,More Than 6 Bedrooms,4 Bathrooms,Unfurnished,180 meter square,500 meter square,2 Floors,6 - 9 years,,No,Agent,Cash,Property For Sale,Homes for Sale,,,,,,,,,
666000.0,"https://www.google.com/maps/search/?api=1&query=32.819149,13.345459&zoom=15",Tripoli,Janzour,More Than 6 Bedrooms,More Than 6 Bathrooms,Unfurnished,800 meter square,1200 meter square,4 Floors,20+ years,,No,Landlord,Cash,Property For Sale,Villas for Sale,,,,,,,,,
400000.0,,Tripoli,Tajura,1 Bedroom,One Bathroom,Semi Furnished,140 meter square,500 meter square,1 Floor,1 - 5 years,Eastern,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
440000.0,"https://www.google.com/maps/search/?api=1&query=32.797009,13.280032&zoom=15",Tripoli,Zanatah,2 Bedrooms,One Bathroom,Unfurnished,120 meter square,120 meter square,1 Floor,1 - 5 years,Eastern,No,Landlord,Cash,Property For Sale,Homes for Sale,,,Air Conditioning,,,,,,
275000.0,"https://www.google.com/maps/search/?api=1&query=32.773006,13.188315&zoom=15",Tripoli,Al-Sabaa,5 Bedrooms,3 Bathrooms,Semi Furnished,185 meter square,,,1 - 5 years,,No,Landlord,Cash,Property For Sale,Apartments for Sale,First Floor,,,,,,,,
475000.0,"https://www.google.com/maps/search/?api=1&query=32.871126,13.312342&zoom=15",Tripoli,Al-Sabaa,4 Bedrooms,3 Bathrooms,Unfurnished,185 meter square,,,1 - 5 years,Northeast,No,Agent,Cash,Property For Sale,Apartments for Sale,Fourth Floor,,,,,,,,
6111111.0,"https://www.google.com/maps/search/?api=1&query=32.78156,13.015888&zoom=15",Tripoli,Souq Al-Juma'a,3 Bedrooms,2 Bathrooms,Unfurnished,130 meter square,165 meter square,1 Floor,1 - 5 years,Western,No,Agent,Cash,Property For Sale,Homes for Sale,,,,,,,,,
400000.0,"https://www.google.com/maps/search/?api=1&query=32.856952,13.356555&zoom=15",Tripoli,Souq Al-Juma'a,More Than 6 Bedrooms,4 Bathrooms,Unfurnished,500 meter square,450 meter square,2 Floors,10 - 19 years,Northeast,No,Agent,Cash,Property For Sale,Homes for Sale,,,,,,,,,
750000.0,"https://www.google.com/maps/search/?api=1&query=32.864384,13.226605&zoom=15",Tripoli,Souq Al-Juma'a,More Than 6 Bedrooms,5 Bathrooms,Unfurnished,420 meter square,252 meter square,2 Floors,1 - 5 years,Northeast,No,Agent,Cash,Property For Sale,Villas for Sale,,,,,,,,,
101010.0,"https://www.google.com/maps/search/?api=1&query=32.805674,13.270572&zoom=15",Tripoli,Al-Serraj,4 Bedrooms,3 Bathrooms,Unfurnished,200 meter square,,,0 - 11 months,Eastern,No,Landlord,Cash,Property For Sale,Apartments for Sale,,,Balcony,,,,,,
12321.0,,Tripoli,Tareeq Al-Mashtal,More Than 6 Bedrooms,More Than 6 Bathrooms,Unfurnished,600 meter square,300 meter square,2 Floors,1 - 5 years,Northeast,No,Agent,Cash,Property For Sale,Villas for Sale,,,,,,,,,
550000.0,"https://www.google.com/maps/search/?api=1&query=32.835186,13.254748&zoom=15",Tripoli,Ras Hassan,More Than 6 Bedrooms,3 Bathrooms,Unfurnished,300 meter square,140 meter square,2 Floors,1 - 5 years,Northeast,No,Agent,Cash,Property For Sale,Homes for Sale,,,,,,,,,
11112.0,,Benghazi,Qanfooda,,,,500 meter square,500 meter square,,Under Construction,Eastern,No,Landlord,Cash,Property For Sale,Whole Building for Sale,,,,,,Under Construction,,,
1750000.0,"https://www.google.com/maps/search/?api=1&query=32.776062,13.23119&zoom=15",Benghazi,Al Hada'iq,3 Bedrooms,One Bathroom,Furnished,160 meter square,,,20+ years,Northern,No,Agent,Cash,Property For Sale,Apartments for Sale,Sixth floor,,Air Conditioning,,,,,,
485000.0,"https://www.google.com/maps/search/?api=1&query=32.722961,12.706383&zoom=15",Tripoli,Janzour,,,,170 meter square,190 meter square,2 Floors,0 - 11 months,Northeast,No,Landlord,Cash,Property For Sale,Whole Building for Sale,,,,,,Complete,,,
900000.0,,Tripoli,Khallet Alforjan,3 Bedrooms,2 Bathrooms,Unfurnished,150 meter square,244 meter square,1 Floor,Under Construction,Eastern,No,Landlord,Cash,Property For Sale,Homes for Sale,,155,,,,,,,
100000.0,"https://www.google.com/maps/search/?api=1&query=31.981813,20.019205&zoom=15",Tripoli,Ain Zara,Studio,One Bathroom,Unfurnished,75 meter square,,,1 - 5 years,,No,Landlord,Cash,Property For Sale,Apartments for Sale,Ground Floor,,,,Garden,,,,
35000.0,"https://www.google.com/maps/search/?api=1&query=32.090894,20.103304&zoom=15",Tripoli,Al-Sidra,3 Bedrooms,3 Bathrooms,Unfurnished,175 meter square,,,1 - 5 years,Northern,No,Landlord,Cash,Property For Sale,Apartments for Sale,First Floor,,,,,,,,
1000000.0,"https://www.google.com/maps/search/?api=1&query=32.832123,13.033574&zoom=15",Benghazi,Al Hawary,3 Bedrooms,2 Bathrooms,Unfurnished,110 meter square,,,0 - 11 months,Western,No,Agent,Cash,Property For Sale,Apartments for Sale,Second Floor,,Heating,Parking,,,,,
2250000.0,,Tripoli,Al-Najila,4 Bedrooms,2 Bathrooms,Furnished,180 meter square,,,20+ years,Eastern,No,Landlord,Cash,Property For Sale,Apartments for Sale,Second Floor,,,,,,,,
155000.0,"https://www.google.com/maps/search/?api=1&query=32.758881,13.231253&zoom=15",Tripoli,Tajura,2 Bedrooms,One Bathroom,Unfurnished,70 meter square,250 meter square,,Under Construction,Northern,No,Agent,Cash,Property For Sale,Farms & Chalets for Sale,,,,,,,,,
165000.0,"https://www.google.com/maps/search/?api=1&query=32.74078,13.23291&zoom=15",Tripoli,Ain Zara,3 Bedrooms,2 Bathrooms,Furnished,180 meter square,235 meter square,1 Floor,1 - 5 years,Northwest,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,Garden,,,,
